row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
seed,wpu-cws-indexed-local-dense,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.4375,0.28115,1.052822,0.636787,0.206901,4.625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.625,0.188681,1.046879,0.633689,0.015604,4.875,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.040207,1.088423,0.66038,0.125473,4.4375,1.0,0.0,-0.047092,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.101998,1.082326,0.657512,0.123396,4.4375,1.0,0.0,-0.064115,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.6875,0.067137,1.054301,0.639619,0.063159,4.4375,1.0,0.0,-0.065348,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.03519,1.212249,0.740813,0.372281,4.9375,1.0,0.0,-0.049293,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.5625,0.090167,1.004409,0.605818,0.502753,4.0625,1.0,0.0,-0.049119,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.252695,1.058724,0.642423,0.184052,4.4375,1.0,0.0,-0.078825,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.75,0.04635,1.121335,0.684099,0.374181,4.9375,1.0,0.0,-0.067343,1.0,1.0,0.05,-0.25,selected,compute_adjusted_nll,1.082143,1
seed,wpu-cws-indexed-physics-regret-hybrid,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.5625,0.106489,1.137574,0.694379,0.345172,4.5625,1.0,0.4375,0.301365,0.0,1.0,0.05,0.25,selected,compute_adjusted_nll,1.029969,1
