background_objects,bounded_delta_max,branch_entropy_mean,branch_flip_rate,branch_loss_weight,constraint_violations_per_step,correct_on_violation,corrected_object_fraction,correction_entropy_threshold,correction_rate,correction_raw_delta_threshold,correction_stride,correction_violation_margin,delta_clip,delta_loss_weight,delta_norm_mean,delta_norm_penalty,delta_target_norm_slack,escalation_model,escalation_rate,escalation_success_rate,eval_sim_steps,final_majority_branch_ratio,finite_delta_clamp,grad_clip_norm,horizon,integrity_projection,model,multihorizon_loss_weight,multihorizon_train_steps,raw_delta_norm_mean,rollback_on_violation,rollback_rate,rollout_delta_scale,samples,seed,selected_k_mean,selective_correction,state_validity_penalty,train_sim_steps,unsafe_delta_reject_norm,unsafe_delta_rejection_rate
512,0.05,0.861893,0.03125,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.239711,0.0,0.5,,0.0,0.0,80,0.375,0.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,0.0,,1.133654,False,0.0,1.0,16,11,4.375,False,0.0,80,0.0,0.0
512,0.05,0.748324,0.083333,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.242357,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,0.0,,5.499898,False,0.0,1.0,16,11,4.375,False,0.0,80,0.0,0.0
512,0.05,0.29933,0.03125,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.250418,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,0.0,,3759754.117313,False,0.0,1.0,16,11,4.375,False,0.0,80,0.0,0.0
512,0.05,0.910399,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.231407,0.0,0.5,,0.0,0.0,80,0.375,0.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,0.0,,1.894754,False,0.0,1.0,16,13,4.375,False,0.0,80,0.0,0.0
512,0.05,0.854076,0.097222,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.239005,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,0.0,,3.769775,False,0.0,1.0,16,13,4.375,False,0.0,80,0.0,0.0
512,0.05,0.342102,0.036458,1.0,0.36,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.249077,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,0.0,,1879060.611428,False,0.0,1.0,16,13,4.375,False,0.0,80,0.0,0.0
512,0.05,0.804966,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.236062,0.0,0.5,,0.0,0.0,80,0.4375,0.0,0.0,5,False,wpu-cws-indexed-mechanism-relation,0.0,,1.834636,False,0.0,1.0,16,17,4.3125,False,0.0,80,0.0,0.0
512,0.05,0.852533,0.069444,1.0,0.0,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.242396,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,10,False,wpu-cws-indexed-mechanism-relation,0.0,,5.197665,False,0.0,1.0,16,17,4.3125,False,0.0,80,0.0,0.0
512,0.05,0.343005,0.026042,1.0,0.29,False,0.0,0.0,0.0,0.0,1,0,0.0,0.1,0.249275,0.0,0.5,,0.0,0.0,80,1.0,0.0,0.0,25,False,wpu-cws-indexed-mechanism-relation,0.0,,3204904.413492,False,0.0,1.0,16,17,4.3125,False,0.0,80,0.0,0.0
