row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.9,0.9,0.275993,0.879574,0.517461,0.477951,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.6,0.278945,1.005537,0.61109,0.049393,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.4,0.45,0.267953,1.254531,0.751252,0.341381,4.6,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.45,0.65,0.276441,1.159359,0.695281,0.059962,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.75,0.55,0.34354,0.651737,0.39989,0.124556,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.8,0.45,0.333663,0.64938,0.378269,0.183482,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.5,0.5,0.344179,0.86062,0.56996,0.158812,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,1.0,0.85,0.382948,0.413289,0.188679,0.334855,4.85,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.45,0.55,0.291354,0.893678,0.624635,0.231193,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.6,0.45,0.334884,0.761011,0.464983,0.165563,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.65,0.383433,1.05299,0.723998,0.32254,4.85,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.5,0.109676,1.026234,0.62314,0.048429,4.5,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.1,0.4,0.110478,1.101224,0.673204,0.288936,4.5,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.2,0.6,0.1102,1.17621,0.714141,0.183241,4.5,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.25,0.9,0.109714,0.995581,0.606822,0.358753,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.45,0.55,0.110203,1.043537,0.631569,0.077333,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.0,0.5,0.112117,1.170537,0.716284,0.388939,4.5,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.0,0.65,0.110066,1.321382,0.800773,0.399673,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.7,0.6,0.1006,0.968361,0.583432,0.32047,4.6,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.8,0.5,0.100978,0.944096,0.559928,0.383086,4.6,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.65,0.100833,1.07751,0.661451,0.104982,4.6,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,1.0,0.9,0.100656,0.899872,0.528124,0.592771,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.4,0.6,0.100981,1.077465,0.664534,0.276329,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.55,0.45,0.102129,1.057864,0.643671,0.305427,4.6,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.65,0.100889,1.078818,0.655855,0.110466,4.9,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.55,0.235777,1.042566,0.625694,0.177592,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.7,0.45,0.236838,1.042318,0.62787,0.321994,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.35,0.5,0.236705,1.023238,0.614812,0.1776,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.05,0.85,0.235875,1.199338,0.731518,0.337972,4.85,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.8,0.55,0.236469,0.880457,0.51679,0.370161,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
seed,serialized-token,17,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,20,0.5,0.45,0.238442,1.13085,0.683028,0.162542,4.55,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,1
