calibrated_threshold,calibration_gain_vs_zero,causal_k,compute_cost,dense_accuracy,dense_compute_ratio,dense_loss,hidden_dim,interaction_mode,layers,model,oracle_dense_compute_ratio,oracle_loss,propagation_steps,regret_steps,route_regret_eval_corr,route_regret_eval_mse,route_regret_mean,route_regret_negative_ratio,routed_accuracy,routed_delta_vs_sparse,routed_excess_over_oracle,routed_loss,samples,seed,sparse_accuracy,sparse_loss,status,total_objects_n,working_set_size,zero_threshold_accuracy,zero_threshold_delta_vs_sparse,zero_threshold_dense_compute_ratio,zero_threshold_loss
-0.5,0.070982,8,0.05,0.333333,0.0,1.207516,32,pairwise,1,wpu-cws-indexed-physics-regret-hybrid,0.458333,1.102368,4,6,0.015806,0.03503,-0.024836,0.916667,0.333333,0.0,0.034758,1.137126,24,11,0.333333,1.137126,ok,128,12,0.333333,0.070982,0.916667,1.208108
