accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_reject_margin,deployment_risk_adjusted,deployment_risk_penalty,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,reject_margin,retriever_steps,risk_penalty,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_candidate_regret_accept_rate,train_candidate_regret_gate_loss,train_seed_count,train_static_learned_loss,train_uncertainty_regret_accept_rate,train_uncertainty_regret_gate_loss,validation_samples_per_seed
,0.5,4,0.940478,8,600,,,,0.030027,600,4,,11,pairwise,0.970506,0.0,0.022222,static_learned_interaction,,,40,,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.977778,0.511111,4,0.940478,8,600,0.0,0.0,0.5,0.032018,600,4,0.5,11,pairwise,0.972497,0.0,0.2,candidate_regret_gate,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.7,0.077778,0.044444,0.822222,0.0,0.1,0.0,0.0,0.1,0.044444,0.0,0.022222,0.011111,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.322222,0.511111,4,0.940478,8,600,0.0,1.0,0.5,0.02757,600,4,0.122222,11,pairwise,0.968049,0.0,0.077778,uncertainty_regret_gate,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.3,0.022222,0.0,0.322222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677778,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.822222,0.511111,4,0.940478,8,600,0.01,0.0,0.5,0.029797,600,4,0.4,11,pairwise,0.970276,0.0,0.166667,train_selected_candidate_regret_gate,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.633333,0.066667,0.044444,0.744444,0.0,0.066667,0.0,0.0,0.066667,0.0,0.0,0.177778,0.011111,0.811111,0.447137,0.206944,0.96538,candidate_regret_gate_m0p01,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
,0.511111,4,0.940478,8,600,,,,0.0,600,4,,11,pairwise,0.940478,0.0,1.0,generated_plus_composition_oracle,,,40,,600,0.0,400,0.5,11,0.233333,0.022222,0.066667,0.322222,0.088889,0.133333,0.044444,0.011111,0.277778,0.222222,0.033333,0.022222,0.122222,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.966667,0.511111,4,0.940478,8,600,0.0025,0.0,0.5,0.031725,600,4,0.488889,11,pairwise,0.972203,0.0,0.2,candidate_regret_gate_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.7,0.077778,0.044444,0.822222,0.0,0.1,0.0,0.0,0.1,0.033333,0.0,0.033333,0.011111,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.944444,0.511111,4,0.940478,8,600,0.005,0.0,0.5,0.030933,600,4,0.466667,11,pairwise,0.971411,0.0,0.2,candidate_regret_gate_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.7,0.077778,0.044444,0.822222,0.0,0.1,0.0,0.0,0.1,0.011111,0.0,0.055556,0.011111,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.822222,0.511111,4,0.940478,8,600,0.01,0.0,0.5,0.029797,600,4,0.4,11,pairwise,0.970276,0.0,0.166667,candidate_regret_gate_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.633333,0.066667,0.044444,0.744444,0.0,0.066667,0.0,0.0,0.066667,0.0,0.0,0.177778,0.011111,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.511111,0.511111,4,0.940478,8,600,0.02,0.0,0.5,0.030387,600,4,0.255556,11,pairwise,0.970865,0.0,0.111111,candidate_regret_gate_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.466667,0.033333,0.011111,0.511111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488889,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,0.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,candidate_regret_gate_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.211111,0.511111,4,0.940478,8,600,0.0025,1.0,0.5,0.028267,600,4,0.088889,11,pairwise,0.968746,0.0,0.055556,uncertainty_regret_gate_r0p5_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.188889,0.022222,0.0,0.211111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788889,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.133333,0.5,4,0.940478,8,600,0.005,1.0,0.5,0.030486,600,4,0.088889,11,pairwise,0.970964,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.122222,0.011111,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866667,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.066667,0.5,4,0.940478,8,600,0.01,1.0,0.5,0.030521,600,4,0.055556,11,pairwise,0.970999,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.066667,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,0.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.033333,0.5,4,0.940478,8,600,0.0,1.0,0.75,0.031095,600,4,0.033333,11,pairwise,0.971573,0.0,0.022222,uncertainty_regret_gate_r0p75_m0,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.033333,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966667,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0025,1.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p75_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.005,1.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p75_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.01,1.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p75_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p75_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,0.75,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r0p75_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0025,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.005,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.01,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,1.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0025,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.005,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.01,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,1.5,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r1p5_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0025,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.005,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.01,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,2.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r2_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.0025,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0p0025,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.005,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0p005,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.01,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0p01,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.02,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0p02,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
0.0,0.5,4,0.940478,8,600,0.05,1.0,3.0,0.030027,600,4,0.0,11,pairwise,0.970506,0.0,0.022222,uncertainty_regret_gate_r3_m0p05,-0.001932,0.049787,40,-0.037097,600,0.0,400,0.5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.990278,0.965849,4,0.981228,0.376389,0.970264,180
,0.455556,4,0.964414,8,600,,,,0.03194,600,4,,13,pairwise,0.996354,0.0,0.0,static_learned_interaction,,,40,,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.988889,0.477778,4,0.964414,8,600,0.0,0.0,0.5,0.019837,600,4,0.277778,13,pairwise,0.984251,0.0,0.322222,candidate_regret_gate,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.8,0.088889,0.011111,0.9,0.011111,0.022222,0.011111,0.0,0.044444,0.044444,0.0,0.011111,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.122222,0.466667,4,0.964414,8,600,0.0,1.0,0.5,0.029662,600,4,0.044444,13,pairwise,0.994076,0.0,0.066667,uncertainty_regret_gate,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.1,0.022222,0.0,0.122222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877778,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.833333,0.477778,4,0.964414,8,600,0.005,0.0,0.5,0.021283,600,4,0.233333,13,pairwise,0.985697,0.0,0.288889,train_selected_candidate_regret_gate,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.733333,0.088889,0.011111,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.859722,0.325961,0.247222,0.969022,candidate_regret_gate_m0p005,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
,0.511111,4,0.964414,8,600,,,,0.0,600,4,,13,pairwise,0.964414,0.0,1.0,generated_plus_composition_oracle,,,40,,600,0.0,400,0.5,13,0.3,0.011111,0.011111,0.322222,0.033333,0.255556,0.0,0.011111,0.3,0.277778,0.0,0.0,0.1,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.9,0.477778,4,0.964414,8,600,0.0025,0.0,0.5,0.019766,600,4,0.244444,13,pairwise,0.984181,0.0,0.322222,candidate_regret_gate_m0p0025,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.766667,0.088889,0.011111,0.866667,0.0,0.011111,0.0,0.0,0.011111,0.022222,0.0,0.1,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.833333,0.477778,4,0.964414,8,600,0.005,0.0,0.5,0.021283,600,4,0.233333,13,pairwise,0.985697,0.0,0.288889,candidate_regret_gate_m0p005,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.733333,0.088889,0.011111,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.655556,0.488889,4,0.964414,8,600,0.01,0.0,0.5,0.021492,600,4,0.166667,13,pairwise,0.985907,0.0,0.277778,candidate_regret_gate_m0p01,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.566667,0.088889,0.0,0.655556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344444,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.377778,0.488889,4,0.964414,8,600,0.02,0.0,0.5,0.02404,600,4,0.1,13,pairwise,0.988454,0.0,0.188889,candidate_regret_gate_m0p02,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.311111,0.066667,0.0,0.377778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622222,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.05,0.0,0.5,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,candidate_regret_gate_m0p05,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.044444,0.466667,4,0.964414,8,600,0.0025,1.0,0.5,0.03099,600,4,0.022222,13,pairwise,0.995404,0.0,0.022222,uncertainty_regret_gate_r0p5_m0p0025,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.033333,0.011111,0.0,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955556,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.011111,0.455556,4,0.964414,8,600,0.005,1.0,0.5,0.032037,600,4,0.011111,13,pairwise,0.996451,0.0,0.0,uncertainty_regret_gate_r0p5_m0p005,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.01,1.0,0.5,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p5_m0p01,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.02,1.0,0.5,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p5_m0p02,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.05,1.0,0.5,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p5_m0p05,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.0,1.0,0.75,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p75_m0,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.0025,1.0,0.75,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p75_m0p0025,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.005,1.0,0.75,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p75_m0p005,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
0.0,0.455556,4,0.964414,8,600,0.01,1.0,0.75,0.03194,600,4,0.0,13,pairwise,0.996354,0.0,0.0,uncertainty_regret_gate_r0p75_m0p01,-0.001171,0.049787,40,0.277711,600,0.0,400,0.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.981944,0.969094,4,0.980309,0.104167,0.978,180
