"row_type","model","seed","train_mechanism","eval_mechanism","temperature","calibration_mode","mechanism_prior_strength","calibration_bias","background_objects","total_objects_n","samples","branch_accuracy","majority_accuracy","mse","nll","brier","ece","selected_k_mean","causal_recall_mean","dense_compute_ratio","seed_count"
"seed","wpu-cws-indexed-sparse","29","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.051275;-0.529031;0.580306","32","37","36","0.694444","0.694444","0.010738","0.832396","0.49248","0.176848","4.775","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","29","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.076913;-0.793546;0.870459","32","37","36","0.694444","0.694444","0.010738","0.778319","0.458939","0.115384","4.775","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","29","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.102550;-1.058061;1.160612","32","37","36","0.694444","0.694444","0.010738","0.767275","0.455018","0.080896","4.775","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.527778","0.045216","0.968732","0.591445","0.071508","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","nominal","1.0","mechanism_prior","0.25","0.001264;0.031421;-0.032686","32","37","36","0.555556","0.527778","0.045216","0.969509","0.59098","0.099616","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","nominal","1.0","mechanism_prior","0.5","0.002529;0.062843;-0.065372","32","37","36","0.638889","0.527778","0.045216","0.9709","0.591027","0.176905","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","nominal","1.0","mechanism_prior","0.75","0.003793;0.094264;-0.098058","32","37","36","0.555556","0.527778","0.045216","0.972903","0.591578","0.106732","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","nominal","1.0","mechanism_prior","1.0","0.005058;0.125686;-0.130744","32","37","36","0.527778","0.527778","0.045216","0.975516","0.592625","0.112482","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.444444","0.444444","0.647945","0.988661","0.59332","0.182687","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","high_force","1.0","mechanism_prior","0.25","-0.241947;0.298978;-0.057031","32","37","36","0.444444","0.444444","0.647945","1.056678","0.643961","0.22873","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","high_force","1.0","mechanism_prior","0.5","-0.483895;0.597956;-0.114061","32","37","36","0.444444","0.444444","0.647945","1.168642","0.71608","0.27867","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","high_force","1.0","mechanism_prior","0.75","-0.725842;0.896934;-0.171092","32","37","36","0.444444","0.444444","0.647945","1.316966","0.794499","0.351135","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","high_force","1.0","mechanism_prior","1.0","-0.967790;1.195912;-0.228123","32","37","36","0.444444","0.444444","0.647945","1.493767","0.867933","0.413342","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.5","0.533678","0.955871","0.571149","0.295271","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","edge_shift","1.0","mechanism_prior","0.25","0.001264;0.260494;-0.261759","32","37","36","0.777778","0.5","0.533678","0.858988","0.498325","0.315255","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","edge_shift","1.0","mechanism_prior","0.5","0.002529;0.520988;-0.523517","32","37","36","0.777778","0.5","0.533678","0.80132","0.460497","0.270666","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","edge_shift","1.0","mechanism_prior","0.75","0.003793;0.781482;-0.785276","32","37","36","0.777778","0.5","0.533678","0.779974","0.454561","0.211389","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","edge_shift","1.0","mechanism_prior","1.0","0.005058;1.041977;-1.047034","32","37","36","0.611111","0.5","0.533678","0.791102","0.475416","0.079457","4.35","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.527778","0.694444","0.01401","0.987949","0.611876","0.208061","4.825","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.019884;-0.264380;0.284264","32","37","36","0.638889","0.694444","0.01401","0.856375","0.521796","0.153483","4.825","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.039768;-0.528760;0.568528","32","37","36","0.694444","0.694444","0.01401","0.770484","0.464182","0.139318","4.825","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.059652;-0.793140;0.852792","32","37","36","0.694444","0.694444","0.01401","0.727345","0.440175","0.086381","4.825","1.0","0.0","1"
"seed","wpu-cws-indexed-sparse","31","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.079536;-1.057520;1.137056","32","37","36","0.694444","0.694444","0.01401","0.721554","0.442799","0.046073","4.825","1.0","0.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.444444","0.311852","1.008668","0.629932","0.195475","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","nominal","1.0","mechanism_prior","0.25","0.046769;0.063259;-0.110028","32","37","36","0.5","0.444444","0.311852","1.030171","0.636989","0.15522","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","nominal","1.0","mechanism_prior","0.5","0.093539;0.126518;-0.220056","32","37","36","0.5","0.444444","0.311852","1.056512","0.646245","0.125652","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","nominal","1.0","mechanism_prior","0.75","0.140308;0.189776;-0.330084","32","37","36","0.5","0.444444","0.311852","1.087328","0.657141","0.1646","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","nominal","1.0","mechanism_prior","1.0","0.187077;0.253035;-0.440112","32","37","36","0.5","0.444444","0.311852","1.122247","0.669148","0.210233","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.444444","0.656813","1.225881","0.733453","0.321546","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","high_force","1.0","mechanism_prior","0.25","-0.206131;0.316159;-0.110028","32","37","36","0.472222","0.444444","0.656813","1.380063","0.805813","0.381911","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","high_force","1.0","mechanism_prior","0.5","-0.412262;0.632318;-0.220056","32","37","36","0.444444","0.444444","0.656813","1.563995","0.876193","0.424391","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","high_force","1.0","mechanism_prior","0.75","-0.618393;0.948477;-0.330084","32","37","36","0.444444","0.444444","0.656813","1.77062","0.938251","0.465364","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","high_force","1.0","mechanism_prior","1.0","-0.824524;1.264636;-0.440112","32","37","36","0.444444","0.444444","0.656813","1.993871","0.98882","0.494925","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.583333","0.527778","0.530514","1.004662","0.591358","0.218801","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","edge_shift","1.0","mechanism_prior","0.25","0.051072;0.292655;-0.343727","32","37","36","0.611111","0.527778","0.530514","0.967631","0.571524","0.162343","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","edge_shift","1.0","mechanism_prior","0.5","0.102144;0.585311;-0.687455","32","37","36","0.611111","0.527778","0.530514","0.97429","0.576988","0.189792","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","edge_shift","1.0","mechanism_prior","0.75","0.153216;0.877966;-1.031182","32","37","36","0.611111","0.527778","0.530514","1.015616","0.595477","0.237324","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","edge_shift","1.0","mechanism_prior","1.0","0.204288;1.170622;-1.374910","32","37","36","0.555556","0.527778","0.530514","1.08377","0.619039","0.271055","4.375","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.138889","0.805556","0.313938","1.192229","0.784041","0.408624","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","catch_heavy","1.0","mechanism_prior","0.25","0.008774;-0.208314;0.199540","32","37","36","0.166667","0.805556","0.313938","1.051339","0.689615","0.331835","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","catch_heavy","1.0","mechanism_prior","0.5","0.017548;-0.416628;0.399080","32","37","36","0.527778","0.805556","0.313938","0.931251","0.601564","0.198105","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","catch_heavy","1.0","mechanism_prior","0.75","0.026321;-0.624942;0.598621","32","37","36","0.694444","0.805556","0.313938","0.832286","0.523834","0.194425","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","11","nominal","catch_heavy","1.0","mechanism_prior","1.0","0.035095;-0.833256;0.798161","32","37","36","0.722222","0.805556","0.313938","0.754108","0.459396","0.182678","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.333333","0.444444","0.225678","1.122326","0.702743","0.246846","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","nominal","1.0","mechanism_prior","0.25","0.016873;0.067949;-0.084822","32","37","36","0.444444","0.444444","0.225678","1.14464","0.70849","0.224514","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","nominal","1.0","mechanism_prior","0.5","0.033747;0.135897;-0.169644","32","37","36","0.472222","0.444444","0.225678","1.169966","0.715538","0.264682","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","nominal","1.0","mechanism_prior","0.75","0.050620;0.203846;-0.254466","32","37","36","0.472222","0.444444","0.225678","1.198178","0.723742","0.253845","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","nominal","1.0","mechanism_prior","1.0","0.067494;0.271794;-0.339288","32","37","36","0.472222","0.444444","0.225678","1.229145","0.732955","0.253369","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.416667","0.682673","1.52711","0.875541","0.417831","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","high_force","1.0","mechanism_prior","0.25","-0.212199;0.297021;-0.084822","32","37","36","0.416667","0.416667","0.682673","1.719611","0.942529","0.464138","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","high_force","1.0","mechanism_prior","0.5","-0.424398;0.594042;-0.169644","32","37","36","0.416667","0.416667","0.682673","1.930361","0.99979","0.499243","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","high_force","1.0","mechanism_prior","0.75","-0.636598;0.891064;-0.254466","32","37","36","0.416667","0.416667","0.682673","2.154548","1.045967","0.524984","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","high_force","1.0","mechanism_prior","1.0","-0.848797;1.188085;-0.339288","32","37","36","0.416667","0.416667","0.682673","2.388362","1.081439","0.543382","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.555556","0.478119","1.097882","0.661708","0.117606","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","edge_shift","1.0","mechanism_prior","0.25","0.020799;0.286657;-0.307456","32","37","36","0.555556","0.555556","0.478119","1.088013","0.647177","0.218407","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","edge_shift","1.0","mechanism_prior","0.5","0.041598;0.573315;-0.614913","32","37","36","0.555556","0.555556","0.478119","1.117069","0.654046","0.232953","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","edge_shift","1.0","mechanism_prior","0.75","0.062397;0.859972;-0.922369","32","37","36","0.555556","0.555556","0.478119","1.17919","0.674726","0.275259","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","edge_shift","1.0","mechanism_prior","1.0","0.083196;1.146629;-1.229826","32","37","36","0.555556","0.555556","0.478119","1.268907","0.703865","0.313036","4.35","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.805556","0.212777","1.222182","0.77575","0.35876","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.004412;-0.192215;0.196628","32","37","36","0.5","0.805556","0.212777","1.072723","0.682606","0.309875","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.008825;-0.384430;0.393255","32","37","36","0.583333","0.805556","0.212777","0.943077","0.595474","0.224824","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.013237;-0.576645;0.589883","32","37","36","0.638889","0.805556","0.212777","0.833995","0.517934","0.204749","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","13","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.017650;-0.768861;0.786510","32","37","36","0.638889","0.805556","0.212777","0.745705","0.45279","0.12759","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.305556","0.444444","0.126832","1.064446","0.663646","0.200701","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","nominal","1.0","mechanism_prior","0.25","-0.008260;0.078263;-0.070003","32","37","36","0.305556","0.444444","0.126832","1.086245","0.674218","0.205195","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","nominal","1.0","mechanism_prior","0.5","-0.016520;0.156526;-0.140006","32","37","36","0.305556","0.444444","0.126832","1.111318","0.686894","0.234739","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","nominal","1.0","mechanism_prior","0.75","-0.024781;0.234789;-0.210009","32","37","36","0.388889","0.444444","0.126832","1.13964","0.701578","0.2854","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","nominal","1.0","mechanism_prior","1.0","-0.033041;0.313052;-0.280012","32","37","36","0.416667","0.444444","0.126832","1.171173","0.718155","0.244552","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.361111","0.514212","1.246099","0.764928","0.30322","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","high_force","1.0","mechanism_prior","0.25","-0.197628;0.291948;-0.094320","32","37","36","0.361111","0.361111","0.514212","1.396768","0.857857","0.389249","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","high_force","1.0","mechanism_prior","0.5","-0.395256;0.583896;-0.188640","32","37","36","0.361111","0.361111","0.514212","1.582244","0.952137","0.459147","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","high_force","1.0","mechanism_prior","0.75","-0.592884;0.875844;-0.282960","32","37","36","0.361111","0.361111","0.514212","1.794994","1.03637","0.512813","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","high_force","1.0","mechanism_prior","1.0","-0.790512;1.167792;-0.377280","32","37","36","0.361111","0.361111","0.514212","2.028063","1.105025","0.552196","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.305556","0.555556","0.400856","1.043096","0.64812","0.199577","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.031524;0.300695;-0.269171","32","37","36","0.333333","0.555556","0.400856","1.037537","0.637062","0.191345","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.063047;0.601389;-0.538342","32","37","36","0.527778","0.555556","0.400856","1.078825","0.660288","0.217656","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.094571;0.902084;-0.807513","32","37","36","0.5","0.555556","0.400856","1.16332","0.711551","0.29755","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.126095;1.202779;-1.076684","32","37","36","0.444444","0.555556","0.400856","1.286017","0.783106","0.345701","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.777778","0.10491","1.081388","0.668601","0.19361","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.030488;-0.175656;0.206144","32","37","36","0.5","0.777778","0.10491","0.949705","0.580563","0.082213","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.060977;-0.351311;0.412288","32","37","36","0.611111","0.777778","0.10491","0.841505","0.504539","0.108804","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.091465;-0.526967;0.618433","32","37","36","0.722222","0.777778","0.10491","0.756968","0.444147","0.157574","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","17","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.121954;-0.702623;0.824577","32","37","36","0.777778","0.777778","0.10491","0.695443","0.40105","0.158631","4.8","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.333333","0.444444","0.094441","1.005166","0.643043","0.203209","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","nominal","1.0","mechanism_prior","0.25","-0.023942;0.076098;-0.052157","32","37","36","0.305556","0.444444","0.094441","1.022527","0.65174","0.235002","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","nominal","1.0","mechanism_prior","0.5","-0.047883;0.152197;-0.104314","32","37","36","0.305556","0.444444","0.094441","1.042037","0.66162","0.25925","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","nominal","1.0","mechanism_prior","0.75","-0.071825;0.228295;-0.156470","32","37","36","0.305556","0.444444","0.094441","1.063699","0.672619","0.251454","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","nominal","1.0","mechanism_prior","1.0","-0.095766;0.304394;-0.208627","32","37","36","0.305556","0.444444","0.094441","1.087513","0.684665","0.258986","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.361111","0.460408","1.339597","0.811629","0.376202","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","high_force","1.0","mechanism_prior","0.25","-0.251039;0.314189;-0.063150","32","37","36","0.361111","0.361111","0.460408","1.531728","0.902944","0.439412","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","high_force","1.0","mechanism_prior","0.5","-0.502078;0.628378;-0.126299","32","37","36","0.361111","0.361111","0.460408","1.753069","0.987625","0.492202","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","high_force","1.0","mechanism_prior","0.75","-0.753118;0.942567;-0.189449","32","37","36","0.361111","0.361111","0.460408","1.996817","1.060626","0.534081","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","high_force","1.0","mechanism_prior","1.0","-1.004157;1.256756;-0.252599","32","37","36","0.361111","0.361111","0.460408","2.257192","1.119908","0.565333","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.555556","0.382087","1.014638","0.629653","0.255896","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.016656;0.286116;-0.269460","32","37","36","0.666667","0.555556","0.382087","0.978091","0.593915","0.209131","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.033313;0.572232;-0.538920","32","37","36","0.638889","0.555556","0.382087","0.979634","0.584004","0.214277","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.049969;0.858349;-0.808380","32","37","36","0.638889","0.555556","0.382087","1.01597","0.594416","0.272782","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.066626;1.144465;-1.077839","32","37","36","0.638889","0.555556","0.382087","1.083463","0.620268","0.281489","4.4","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.777778","0.071082","1.015726","0.648731","0.196931","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.067289;-0.166876;0.234164","32","37","36","0.555556","0.777778","0.071082","0.884881","0.556567","0.118736","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.134578;-0.333751;0.468329","32","37","36","0.638889","0.777778","0.071082","0.78151","0.480551","0.059961","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.201866;-0.500627;0.702493","32","37","36","0.722222","0.777778","0.071082","0.705851","0.424211","0.132156","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","19","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.269155;-0.667503;0.936658","32","37","36","0.722222","0.777778","0.071082","0.656915","0.388148","0.065902","4.825","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.472222","0.189993","1.071075","0.655152","0.153951","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","nominal","1.0","mechanism_prior","0.25","-0.043950;0.060787;-0.016837","32","37","36","0.527778","0.472222","0.189993","1.093213","0.667827","0.226595","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","nominal","1.0","mechanism_prior","0.5","-0.087900;0.121574;-0.033674","32","37","36","0.5","0.472222","0.189993","1.116813","0.681155","0.258503","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","nominal","1.0","mechanism_prior","0.75","-0.131850;0.182361;-0.050511","32","37","36","0.5","0.472222","0.189993","1.141866","0.695091","0.27409","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","nominal","1.0","mechanism_prior","1.0","-0.175800;0.243148;-0.067348","32","37","36","0.472222","0.472222","0.189993","1.168362","0.709588","0.268624","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.472222","0.837928","1.14081","0.702223","0.294234","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","high_force","1.0","mechanism_prior","0.25","-0.264790;0.297889;-0.033099","32","37","36","0.472222","0.472222","0.837928","1.284773","0.775724","0.35616","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","high_force","1.0","mechanism_prior","0.5","-0.529579;0.595777;-0.066198","32","37","36","0.472222","0.472222","0.837928","1.452633","0.841689","0.403586","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","high_force","1.0","mechanism_prior","0.75","-0.794369;0.893666;-0.099297","32","37","36","0.472222","0.472222","0.837928","1.637905","0.896253","0.438825","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","high_force","1.0","mechanism_prior","1.0","-1.059158;1.191555;-0.132396","32","37","36","0.472222","0.472222","0.837928","1.835563","0.93898","0.464458","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.666667","0.444444","0.677822","0.838591","0.484654","0.134337","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.036482;0.274924;-0.238442","32","37","36","0.694444","0.444444","0.677822","0.830154","0.474538","0.117026","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.072965;0.549849;-0.476884","32","37","36","0.638889","0.444444","0.677822","0.855691","0.487219","0.206702","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.109447;0.824773;-0.715326","32","37","36","0.666667","0.444444","0.677822","0.911254","0.516426","0.194501","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.145929;1.099698;-0.953768","32","37","36","0.638889","0.444444","0.677822","0.992927","0.557414","0.154807","4.275","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.277778","0.722222","0.172227","1.166998","0.76502","0.410565","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.097564;-0.147021;0.244585","32","37","36","0.388889","0.722222","0.172227","1.0176","0.657807","0.233743","4.775","1.0","1.0","1"
"seed","wpu-cws-indexed-local-dense","23","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.195128;-0.294041;0.489169","32","37","36","0.527778","0.722222","0.172227","0.89839","0.563825","0.063884","4.775","1.0","1.0","1"
