row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-local-dense,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.9375,0.282743,1.542131,0.92664,0.428835,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.5625,0.424587,0.927203,0.554635,0.395524,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5625,0.952971,0.92199,0.563493,0.120378,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.75,0.326596,0.998948,0.596433,0.184623,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.5625,0.305802,0.988669,0.593267,0.301781,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.417428,1.003186,0.599971,0.226249,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.75,0.33461,1.042286,0.633298,0.238796,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,1.0,0.9375,0.335691,0.893767,0.529898,0.59001,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.44969,0.992175,0.593316,0.232799,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5,0.732947,1.007775,0.601453,0.387262,4.5625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.362126,1.013375,0.621729,0.157411,4.9375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.625,0.28751,1.060952,0.639788,0.414318,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5,0.426334,1.109286,0.675477,0.328752,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.5625,0.417225,1.077912,0.652206,0.239086,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.875,0.2788,1.149452,0.701652,0.363685,4.875,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.539449,0.962969,0.573244,0.286723,4.0625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.4375,0.784052,1.145986,0.700686,0.379905,4.625,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.625,0.407803,1.112287,0.676673,0.051763,4.875,1.0,1.0,1
seed,graph-transformer,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.172705,1.217299,0.721972,0.054198,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.157555,1.174068,0.691545,0.011116,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.6875,0.174025,0.912084,0.556582,0.054287,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.148518,1.524313,0.906937,0.343187,4.9375,1.0,1.0,1
seed,graph-transformer,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.5625,0.17652,0.877081,0.529681,0.294865,4.0625,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.162877,0.826649,0.507678,0.11403,4.4375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.75,0.149123,1.066148,0.650331,0.218169,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.178318,0.931277,0.56133,0.172611,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.178046,1.031382,0.614644,0.179665,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.178698,1.351777,0.801265,0.189851,4.5625,1.0,1.0,1
seed,graph-transformer,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.9375,0.9375,0.16598,0.795861,0.471696,0.534259,4.9375,1.0,1.0,1
seed,graph-transformer,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.5625,0.181738,1.062954,0.649328,0.250891,4.0625,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.5,0.181573,1.372741,0.810947,0.360941,4.5625,1.0,1.0,1
