row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,,512,517,20,0.49,0.57,0.247488,1.020742,0.620461,0.173354,4.05,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,,512,517,20,0.48,0.52,0.246947,1.065952,0.646276,0.253783,4.52,1.0,1.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,,512,517,20,0.68,0.85,0.064625,1.067894,0.644739,0.415054,4.86,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,20,0.34,0.59,0.10643,1.097162,0.665138,0.086192,4.86,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,,512,517,20,0.48,0.49,0.286595,1.06773,0.645101,0.208689,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,,512,517,20,0.41,0.53,0.131268,1.0821,0.655475,0.151935,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,,512,517,20,0.58,0.45,0.160786,1.065822,0.642988,0.252527,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,,512,517,20,0.41,0.57,0.10928,1.092176,0.663211,0.248823,4.05,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-mechanism-adapter,all,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,,512,517,20,0.58,0.52,0.064,1.076195,0.651454,0.341958,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,catch_heavy,1.0,none,0.0,none,,,,512,517,20,0.46,0.85,0.064877,1.111807,0.672686,0.250385,4.86,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,20,0.28,0.59,0.107182,1.118525,0.679172,0.151889,4.86,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_high_force,1.0,none,0.0,none,,,,512,517,20,0.38,0.49,0.288799,1.090708,0.660523,0.24324,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,edge_shift,1.0,none,0.0,none,,,,512,517,20,0.34,0.53,0.13051,1.102021,0.668482,0.110802,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,high_force,1.0,none,0.0,none,,,,512,517,20,0.42,0.45,0.161897,1.094534,0.661234,0.258683,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,no_catch,1.0,none,0.0,none,,,,512,517,20,0.28,0.57,0.104824,1.099741,0.667978,0.094572,4.05,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch,nominal,1.0,none,0.0,none,,,,512,517,20,0.39,0.52,0.062484,1.101557,0.667481,0.144229,4.52,1.0,0.0,0.0,0.0,0.0,0.05,0.0,fixed,,,5
