source,total_objects_n,causal_k,policy,static_loss,candidate_oracle_loss,candidate_oracle_gain_over_static,policy_loss,policy_accuracy,oracle_match_rate,deployed_gain_over_static,gap_closure_fraction,remaining_gap,mean_accept_rate,mean_harmful_accept_rate,mean_regret_corr,mean_predicted_sigma,mean_selection_train_gap_closure,mean_selection_train_harmful_accept_rate,seed_count,failure_mode
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,16,confidence_selected_joint_selector_propagator,1.001173,0.959973,0.0412,1.000765,0.488889,0.111111,0.000409,0.009922,0.040792,0.128889,0.008889,0.0,0.0,0.094947,0.003333,5,partial_but_insufficient_gap_closure
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,16,joint_selector_propagator,1.001173,0.959973,0.0412,1.001574,0.493333,0.12,-0.0004,-0.009713,0.041601,0.151111,0.022222,0.0,0.0,0.094947,0.003333,5,harmful_transfer
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,16,train_selected_joint_selector_propagator,1.001173,0.959973,0.0412,1.000765,0.488889,0.111111,0.000409,0.009922,0.040792,0.128889,0.008889,0.0,0.0,0.094947,0.003333,5,partial_but_insufficient_gap_closure
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,32,confidence_selected_joint_selector_propagator,0.968673,0.947178,0.021494,0.964781,0.502222,0.133333,0.003892,0.18107,0.017602,0.124445,0.0,0.0,0.0,0.151837,0.02,5,partial_but_insufficient_gap_closure
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,32,joint_selector_propagator,0.968673,0.947178,0.021494,0.964781,0.502222,0.133333,0.003892,0.18107,0.017602,0.124445,0.0,0.0,0.0,0.151837,0.02,5,partial_but_insufficient_gap_closure
docs/experiments/wpu_v2_joint_selector_propagator_pairwise_noharm.csv,2048,32,train_selected_joint_selector_propagator,0.968673,0.947178,0.021494,0.964781,0.502222,0.133333,0.003892,0.18107,0.017602,0.124445,0.0,0.0,0.0,0.151837,0.02,5,partial_but_insufficient_gap_closure
