row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.375,0.458333,0.483399,1.327484,0.770944,0.208553,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.4375,0.5625,0.657126,0.904255,0.564763,0.244791,4.0625,1.0,1.0,3
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.145833,0.541667,0.316177,1.531204,0.882295,0.365375,4.541667,1.0,1.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.083333,0.916667,0.114077,1.397049,0.844236,0.365151,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.166667,0.708333,0.219426,1.1445,0.705547,0.282674,4.916667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.604167,0.5,0.990681,1.013849,0.616445,0.352932,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.270833,0.666667,0.254282,1.106643,0.679909,0.189571,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,high_force,1.0,none,0.0,none,,,,512,517,16,0.375,0.458333,0.339385,1.187151,0.716138,0.167066,4.541667,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,no_catch,1.0,none,0.0,none,,,,512,517,16,0.375,0.5625,0.40434,1.016459,0.619562,0.056831,4.0625,1.0,0.0,3
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy+no_catch+edge_high_force+edge_catch_heavy,nominal,1.0,none,0.0,none,,,,512,517,16,0.104167,0.541667,0.113836,1.276217,0.775875,0.325211,4.541667,1.0,0.0,3
