accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_risk_penalty,deployment_safe_prob_threshold,deployment_utility_margin,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_regret_mean,predicted_safe_probability_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_joint_candidate_accept_rate,train_joint_candidate_gate_loss,train_seed_count,train_static_learned_loss,validation_samples_per_seed
,0.5,4,0.934236,16,600,,,,0.037585,1200,4,,11,pairwise,0.971821,0.0,0.011111,static_learned_interaction,,,,40,,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.766667,0.522222,4,0.934236,16,600,0.0,0.5,0.0,0.037883,1200,4,0.322222,11,pairwise,0.972119,0.0,0.155556,joint_candidate_gate,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.277778,0.0,0.233333,0.111111,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.5,0.511111,4,0.934236,16,600,0.5,0.5,0.0,0.040115,1200,4,0.222222,11,pairwise,0.974351,0.0,0.1,joint_uncertainty_gate,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.044444,0.111111,0.011111,0.111111,0.011111,0.0,0.133333,0.188889,0.0,0.5,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.744444,0.522222,4,0.934236,16,600,0.0,0.55,0.0,0.037878,1200,4,0.311111,11,pairwise,0.972114,0.0,0.155556,train_selected_joint_candidate_gate,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.255556,0.0,0.255556,0.111111,0.765278,0.654752,0.104167,0.875997,joint_gate_p0p55_m0_r0,90,2048,0.8,0.876322,4,0.912281,180
,0.544444,4,0.934236,16,600,,,,0.0,1200,4,,11,pairwise,0.934236,0.0,1.0,generated_plus_composition_oracle,,,,40,,600,400,11,0.322222,0.011111,0.066667,0.4,0.033333,0.166667,0.055556,0.044444,0.3,0.144444,0.011111,0.011111,0.133333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.766667,0.522222,4,0.934236,16,600,0.0,0.5,0.0,0.037883,1200,4,0.322222,11,pairwise,0.972119,0.0,0.155556,joint_gate_p0p5_m0_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.277778,0.0,0.233333,0.111111,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.655556,0.511111,4,0.934236,16,600,0.25,0.5,0.0,0.040288,1200,4,0.288889,11,pairwise,0.974524,0.0,0.133333,joint_gate_p0p5_m0_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.111111,0.011111,0.044444,0.166667,0.0,0.144444,0.011111,0.0,0.155556,0.255556,0.0,0.344444,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.5,0.511111,4,0.934236,16,600,0.5,0.5,0.0,0.040115,1200,4,0.222222,11,pairwise,0.974351,0.0,0.1,joint_gate_p0p5_m0_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.044444,0.111111,0.011111,0.111111,0.011111,0.0,0.133333,0.188889,0.0,0.5,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.322222,0.533333,4,0.934236,16,600,0.75,0.5,0.0,0.039469,1200,4,0.166667,11,pairwise,0.973705,0.0,0.077778,joint_gate_p0p5_m0_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.111111,0.0,0.677778,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.2,0.533333,4,0.934236,16,600,1.0,0.5,0.0,0.036842,1200,4,0.066667,11,pairwise,0.971078,0.0,0.066667,joint_gate_p0p5_m0_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.011111,0.077778,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.8,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.766667,0.522222,4,0.934236,16,600,0.0,0.5,0.001,0.037883,1200,4,0.322222,11,pairwise,0.972119,0.0,0.155556,joint_gate_p0p5_m0p001_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.277778,0.0,0.233333,0.111111,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.644444,0.511111,4,0.934236,16,600,0.25,0.5,0.001,0.040556,1200,4,0.288889,11,pairwise,0.974792,0.0,0.122222,joint_gate_p0p5_m0p001_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.1,0.011111,0.044444,0.155556,0.0,0.144444,0.011111,0.0,0.155556,0.255556,0.0,0.355556,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.477778,0.522222,4,0.934236,16,600,0.5,0.5,0.001,0.040002,1200,4,0.211111,11,pairwise,0.974238,0.0,0.1,joint_gate_p0p5_m0p001_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.033333,0.1,0.0,0.111111,0.011111,0.0,0.122222,0.188889,0.0,0.522222,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.3,0.533333,4,0.934236,16,600,0.75,0.5,0.001,0.039364,1200,4,0.144444,11,pairwise,0.9736,0.0,0.077778,joint_gate_p0p5_m0p001_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.1,0.0,0.7,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.5,0.001,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p5_m0p001_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.755556,0.522222,4,0.934236,16,600,0.0,0.5,0.0025,0.038043,1200,4,0.322222,11,pairwise,0.972279,0.0,0.155556,joint_gate_p0p5_m0p0025_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.277778,0.0,0.244444,0.1,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.611111,0.511111,4,0.934236,16,600,0.25,0.5,0.0025,0.040901,1200,4,0.277778,11,pairwise,0.975137,0.0,0.111111,joint_gate_p0p5_m0p0025_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.077778,0.011111,0.044444,0.133333,0.0,0.133333,0.011111,0.0,0.144444,0.255556,0.0,0.388889,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.444444,0.522222,4,0.934236,16,600,0.5,0.5,0.0025,0.040826,1200,4,0.211111,11,pairwise,0.975062,0.0,0.088889,joint_gate_p0p5_m0p0025_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.022222,0.088889,0.0,0.088889,0.011111,0.0,0.1,0.188889,0.0,0.555556,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.3,0.533333,4,0.934236,16,600,0.75,0.5,0.0025,0.039364,1200,4,0.144444,11,pairwise,0.9736,0.0,0.077778,joint_gate_p0p5_m0p0025_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.1,0.0,0.7,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.5,0.0025,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p5_m0p0025_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.711111,0.522222,4,0.934236,16,600,0.0,0.5,0.005,0.038441,1200,4,0.3,11,pairwise,0.972677,0.0,0.144444,joint_gate_p0p5_m0p005_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.122222,0.011111,0.044444,0.177778,0.0,0.166667,0.0,0.011111,0.177778,0.266667,0.0,0.288889,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.566667,0.511111,4,0.934236,16,600,0.25,0.5,0.005,0.040921,1200,4,0.255556,11,pairwise,0.975157,0.0,0.1,joint_gate_p0p5_m0p005_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.011111,0.044444,0.111111,0.0,0.122222,0.0,0.0,0.122222,0.255556,0.0,0.433333,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.422222,0.522222,4,0.934236,16,600,0.5,0.5,0.005,0.040816,1200,4,0.2,11,pairwise,0.975052,0.0,0.077778,joint_gate_p0p5_m0p005_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.088889,0.011111,0.0,0.1,0.177778,0.0,0.577778,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.266667,0.533333,4,0.934236,16,600,0.75,0.5,0.005,0.038755,1200,4,0.111111,11,pairwise,0.972991,0.0,0.077778,joint_gate_p0p5_m0p005_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.055556,0.0,0.0,0.055556,0.088889,0.0,0.733333,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.5,0.005,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p5_m0p005_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.688889,0.522222,4,0.934236,16,600,0.0,0.5,0.01,0.038667,1200,4,0.288889,11,pairwise,0.972903,0.0,0.144444,joint_gate_p0p5_m0p01_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.111111,0.011111,0.044444,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.266667,0.0,0.311111,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.544444,0.511111,4,0.934236,16,600,0.25,0.5,0.01,0.041531,1200,4,0.255556,11,pairwise,0.975767,0.0,0.088889,joint_gate_p0p5_m0p01_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.011111,0.044444,0.1,0.0,0.111111,0.0,0.0,0.111111,0.255556,0.0,0.455556,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.377778,0.522222,4,0.934236,16,600,0.5,0.5,0.01,0.04233,1200,4,0.2,11,pairwise,0.976566,0.0,0.066667,joint_gate_p0p5_m0p01_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.022222,0.066667,0.0,0.088889,0.0,0.0,0.088889,0.166667,0.0,0.622222,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.244444,0.533333,4,0.934236,16,600,0.75,0.5,0.01,0.038149,1200,4,0.1,11,pairwise,0.972385,0.0,0.077778,joint_gate_p0p5_m0p01_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.055556,0.0,0.0,0.055556,0.066667,0.0,0.755556,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.166667,0.522222,4,0.934236,16,600,1.0,0.5,0.01,0.036821,1200,4,0.055556,11,pairwise,0.971057,0.0,0.055556,joint_gate_p0p5_m0p01_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.022222,0.0,0.833333,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.577778,0.511111,4,0.934236,16,600,0.0,0.5,0.02,0.041273,1200,4,0.255556,11,pairwise,0.975509,0.0,0.1,joint_gate_p0p5_m0p02_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.011111,0.044444,0.111111,0.0,0.122222,0.0,0.0,0.122222,0.255556,0.0,0.422222,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.433333,0.511111,4,0.934236,16,600,0.25,0.5,0.02,0.042869,1200,4,0.233333,11,pairwise,0.977105,0.0,0.055556,joint_gate_p0p5_m0p02_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.022222,0.0,0.022222,0.044444,0.0,0.088889,0.0,0.0,0.088889,0.244444,0.0,0.566667,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.288889,0.522222,4,0.934236,16,600,0.5,0.5,0.02,0.041252,1200,4,0.122222,11,pairwise,0.975488,0.0,0.066667,joint_gate_p0p5_m0p02_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.022222,0.066667,0.0,0.055556,0.0,0.0,0.055556,0.122222,0.0,0.711111,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.2,0.522222,4,0.934236,16,600,0.75,0.5,0.02,0.03938,1200,4,0.077778,11,pairwise,0.973616,0.0,0.055556,joint_gate_p0p5_m0p02_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.011111,0.055556,0.0,0.055556,0.0,0.0,0.055556,0.044444,0.0,0.8,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.155556,0.522222,4,0.934236,16,600,1.0,0.5,0.02,0.03807,1200,4,0.055556,11,pairwise,0.972306,0.0,0.044444,joint_gate_p0p5_m0p02_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.011111,0.055556,0.0,0.044444,0.0,0.0,0.044444,0.022222,0.0,0.844444,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.744444,0.522222,4,0.934236,16,600,0.0,0.55,0.0,0.037878,1200,4,0.311111,11,pairwise,0.972114,0.0,0.155556,joint_gate_p0p55_m0_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.255556,0.0,0.255556,0.111111,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.644444,0.511111,4,0.934236,16,600,0.25,0.55,0.0,0.039454,1200,4,0.277778,11,pairwise,0.97369,0.0,0.133333,joint_gate_p0p55_m0_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.111111,0.011111,0.044444,0.166667,0.0,0.144444,0.011111,0.0,0.155556,0.244444,0.0,0.355556,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.488889,0.511111,4,0.934236,16,600,0.5,0.55,0.0,0.039281,1200,4,0.211111,11,pairwise,0.973517,0.0,0.1,joint_gate_p0p55_m0_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.044444,0.111111,0.011111,0.111111,0.011111,0.0,0.133333,0.177778,0.0,0.511111,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.311111,0.533333,4,0.934236,16,600,0.75,0.55,0.0,0.038635,1200,4,0.155556,11,pairwise,0.972871,0.0,0.077778,joint_gate_p0p55_m0_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.1,0.0,0.688889,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.2,0.533333,4,0.934236,16,600,1.0,0.55,0.0,0.036842,1200,4,0.066667,11,pairwise,0.971078,0.0,0.066667,joint_gate_p0p55_m0_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.011111,0.077778,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.8,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.744444,0.522222,4,0.934236,16,600,0.0,0.55,0.001,0.037878,1200,4,0.311111,11,pairwise,0.972114,0.0,0.155556,joint_gate_p0p55_m0p001_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.255556,0.0,0.255556,0.111111,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.633333,0.511111,4,0.934236,16,600,0.25,0.55,0.001,0.039722,1200,4,0.277778,11,pairwise,0.973958,0.0,0.122222,joint_gate_p0p55_m0p001_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.1,0.011111,0.044444,0.155556,0.0,0.144444,0.011111,0.0,0.155556,0.244444,0.0,0.366667,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.466667,0.522222,4,0.934236,16,600,0.5,0.55,0.001,0.039168,1200,4,0.2,11,pairwise,0.973404,0.0,0.1,joint_gate_p0p55_m0p001_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.033333,0.1,0.0,0.111111,0.011111,0.0,0.122222,0.177778,0.0,0.533333,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.288889,0.533333,4,0.934236,16,600,0.75,0.55,0.001,0.03853,1200,4,0.133333,11,pairwise,0.972766,0.0,0.077778,joint_gate_p0p55_m0p001_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.088889,0.0,0.711111,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.55,0.001,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p55_m0p001_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.733333,0.522222,4,0.934236,16,600,0.0,0.55,0.0025,0.038038,1200,4,0.311111,11,pairwise,0.972274,0.0,0.155556,joint_gate_p0p55_m0p0025_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.177778,0.0,0.011111,0.188889,0.255556,0.0,0.266667,0.1,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.6,0.511111,4,0.934236,16,600,0.25,0.55,0.0025,0.040067,1200,4,0.266667,11,pairwise,0.974303,0.0,0.111111,joint_gate_p0p55_m0p0025_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.077778,0.011111,0.044444,0.133333,0.0,0.133333,0.011111,0.0,0.144444,0.244444,0.0,0.4,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.433333,0.522222,4,0.934236,16,600,0.5,0.55,0.0025,0.039992,1200,4,0.2,11,pairwise,0.974228,0.0,0.088889,joint_gate_p0p55_m0p0025_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.066667,0.0,0.022222,0.088889,0.0,0.088889,0.011111,0.0,0.1,0.177778,0.0,0.566667,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.288889,0.533333,4,0.934236,16,600,0.75,0.55,0.0025,0.03853,1200,4,0.133333,11,pairwise,0.972766,0.0,0.077778,joint_gate_p0p55_m0p0025_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.077778,0.0,0.0,0.077778,0.088889,0.0,0.711111,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.55,0.0025,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p55_m0p0025_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.688889,0.522222,4,0.934236,16,600,0.0,0.55,0.005,0.038436,1200,4,0.288889,11,pairwise,0.972672,0.0,0.144444,joint_gate_p0p55_m0p005_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.122222,0.011111,0.044444,0.177778,0.0,0.166667,0.0,0.011111,0.177778,0.244444,0.0,0.311111,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.555556,0.511111,4,0.934236,16,600,0.25,0.55,0.005,0.040087,1200,4,0.244444,11,pairwise,0.974323,0.0,0.1,joint_gate_p0p55_m0p005_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.011111,0.044444,0.111111,0.0,0.122222,0.0,0.0,0.122222,0.244444,0.0,0.444444,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.411111,0.522222,4,0.934236,16,600,0.5,0.55,0.005,0.039982,1200,4,0.188889,11,pairwise,0.974218,0.0,0.077778,joint_gate_p0p55_m0p005_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.088889,0.011111,0.0,0.1,0.166667,0.0,0.588889,0.066667,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.255556,0.533333,4,0.934236,16,600,0.75,0.55,0.005,0.037921,1200,4,0.1,11,pairwise,0.972157,0.0,0.077778,joint_gate_p0p55_m0p005_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.055556,0.0,0.0,0.055556,0.077778,0.0,0.744444,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.177778,0.522222,4,0.934236,16,600,1.0,0.55,0.005,0.037736,1200,4,0.066667,11,pairwise,0.971972,0.0,0.055556,joint_gate_p0p55_m0p005_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.033333,0.0,0.822222,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.666667,0.522222,4,0.934236,16,600,0.0,0.55,0.01,0.038663,1200,4,0.277778,11,pairwise,0.972899,0.0,0.144444,joint_gate_p0p55_m0p01_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.111111,0.011111,0.044444,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.244444,0.0,0.333333,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.533333,0.511111,4,0.934236,16,600,0.25,0.55,0.01,0.040697,1200,4,0.244444,11,pairwise,0.974933,0.0,0.088889,joint_gate_p0p55_m0p01_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.011111,0.044444,0.1,0.0,0.111111,0.0,0.0,0.111111,0.244444,0.0,0.466667,0.077778,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.366667,0.522222,4,0.934236,16,600,0.5,0.55,0.01,0.041496,1200,4,0.188889,11,pairwise,0.975732,0.0,0.066667,joint_gate_p0p55_m0p01_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.022222,0.066667,0.0,0.088889,0.0,0.0,0.088889,0.155556,0.0,0.633333,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.233333,0.533333,4,0.934236,16,600,0.75,0.55,0.01,0.037315,1200,4,0.088889,11,pairwise,0.971551,0.0,0.077778,joint_gate_p0p55_m0p01_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.022222,0.077778,0.0,0.055556,0.0,0.0,0.055556,0.055556,0.0,0.766667,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.166667,0.522222,4,0.934236,16,600,1.0,0.55,0.01,0.036821,1200,4,0.055556,11,pairwise,0.971057,0.0,0.055556,joint_gate_p0p55_m0p01_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.0,0.011111,0.066667,0.0,0.044444,0.0,0.0,0.044444,0.022222,0.0,0.833333,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.555556,0.511111,4,0.934236,16,600,0.0,0.55,0.02,0.041269,1200,4,0.244444,11,pairwise,0.975505,0.0,0.1,joint_gate_p0p55_m0p02_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.055556,0.011111,0.044444,0.111111,0.0,0.122222,0.0,0.0,0.122222,0.233333,0.0,0.444444,0.088889,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.422222,0.511111,4,0.934236,16,600,0.25,0.55,0.02,0.042034,1200,4,0.222222,11,pairwise,0.976271,0.0,0.055556,joint_gate_p0p55_m0p02_r0p25,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.022222,0.0,0.022222,0.044444,0.0,0.088889,0.0,0.0,0.088889,0.233333,0.0,0.577778,0.055556,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.277778,0.522222,4,0.934236,16,600,0.5,0.55,0.02,0.040418,1200,4,0.111111,11,pairwise,0.974654,0.0,0.066667,joint_gate_p0p55_m0p02_r0p5,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.022222,0.066667,0.0,0.055556,0.0,0.0,0.055556,0.111111,0.0,0.722222,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.2,0.522222,4,0.934236,16,600,0.75,0.55,0.02,0.03938,1200,4,0.077778,11,pairwise,0.973616,0.0,0.055556,joint_gate_p0p55_m0p02_r0p75,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.011111,0.055556,0.0,0.055556,0.0,0.0,0.055556,0.044444,0.0,0.8,0.044444,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.155556,0.522222,4,0.934236,16,600,1.0,0.55,0.02,0.03807,1200,4,0.055556,11,pairwise,0.972306,0.0,0.044444,joint_gate_p0p55_m0p02_r1,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.044444,0.0,0.011111,0.055556,0.0,0.044444,0.0,0.0,0.044444,0.022222,0.0,0.844444,0.033333,,,,,,90,2048,0.8,0.876322,4,0.912281,180
0.677778,0.522222,4,0.934236,16,600,0.0,0.6,0.0,0.034884,1200,4,0.266667,11,pairwise,0.96912,0.0,0.144444,joint_gate_p0p6_m0_r0,0.006424,0.429677,0.060453,40,0.077967,600,400,11,0.133333,0.011111,0.044444,0.188889,0.0,0.166667,0.0,0.011111,0.177778,0.211111,0.0,0.322222,0.1,,,,,,90,2048,0.8,0.876322,4,0.912281,180
