"causal_k","compute_cost","expanded_dense_loss","expanded_path_loss","expanded_sparse_loss","expanded_working_set_size","expansion_cost","expansion_path","expansion_ratio","hidden_dim","initial_dense_loss","initial_dense_ratio","initial_working_set_size","interaction_mode","layers","max_expansion_rate","model","oracle_loss","policy","policy_accuracy","policy_delta_vs_sparse","policy_excess_over_oracle","policy_loss","propagation_steps","regret_steps","route_threshold","rule","samples","seed","selection_mode","sparse_loss","status","total_compute_ratio","total_objects_n","validation_samples"
"8","0.05","1.040739","0.992881","0.992881","32","0.02","sparse","0.0","128","1.020967","0.166667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.880567","initial_calibrated_regret","0.477778","-0.037634","0.058554","0.93912","40","80","0.028004","none","90","11","interaction","0.976754","ok","0.166667","2048","90"
"8","0.05","1.040739","0.992881","0.992881","32","0.02","sparse","1.0","128","1.020967","0.0","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.880567","always_expand_sparse","0.511111","0.016127","0.112315","0.992881","40","80","0.028004","always","90","11","interaction","0.976754","ok","1.0","2048","90"
"8","0.05","1.040739","1.040739","0.992881","32","0.02","dense","1.0","128","1.020967","0.0","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.882754","always_expand_dense","0.455556","0.063985","0.157985","1.040739","40","80","0.028004","always","90","11","interaction","0.976754","ok","1.0","2048","90"
"8","0.05","1.040739","0.992881","0.992881","32","0.02","sparse","0.0","128","1.020967","0.166667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.880567","structured_expansion_gate","0.477778","-0.037634","0.058554","0.93912","40","80","0.028004","none","90","11","interaction","0.976754","ok","0.166667","2048","90"
"8","0.05","1.040739","0.992881","0.992881","32","0.02","sparse","0.0","128","1.020967","0.166667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.880567","physical_expansion_gate","0.477778","-0.037634","0.058554","0.93912","40","80","0.028004","none","90","11","interaction","0.976754","ok","0.166667","2048","90"
"8","0.05","1.040739","1.040739","0.992881","32","0.02","dense","0.0","128","1.020967","0.166667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.882754","structured_dense_expansion_gate","0.477778","-0.037634","0.056367","0.93912","40","80","0.028004","none","90","11","interaction","0.976754","ok","0.166667","2048","90"
"8","0.05","1.040739","1.040739","0.992881","32","0.02","dense","0.0","128","1.020967","0.166667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.882754","physical_dense_expansion_gate","0.477778","-0.037634","0.056367","0.93912","40","80","0.028004","none","90","11","interaction","0.976754","ok","0.166667","2048","90"
"8","0.05","1.07375","1.001268","1.001268","32","0.02","sparse","0.0","128","1.049393","0.066667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.919387","initial_calibrated_regret","0.511111","-0.006692","0.057731","0.977118","40","80","-0.019782","none","90","13","interaction","0.983811","ok","0.066667","2048","90"
"8","0.05","1.07375","1.001268","1.001268","32","0.02","sparse","1.0","128","1.049393","0.0","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.919387","always_expand_sparse","0.5","0.017458","0.081881","1.001268","40","80","-0.019782","always","90","13","interaction","0.983811","ok","1.0","2048","90"
"8","0.05","1.07375","1.07375","1.001268","32","0.02","dense","1.0","128","1.049393","0.0","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.920386","always_expand_dense","0.477778","0.089939","0.153363","1.07375","40","80","-0.019782","always","90","13","interaction","0.983811","ok","1.0","2048","90"
"8","0.05","1.07375","1.001268","1.001268","32","0.02","sparse","0.0","128","1.049393","0.066667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.919387","structured_expansion_gate","0.511111","-0.006692","0.057731","0.977118","40","80","-0.019782","regret_abs:le:0.013252 AND selector_confidence:ge:0.621593","90","13","interaction","0.983811","ok","0.066667","2048","90"
"8","0.05","1.07375","1.001268","1.001268","32","0.02","sparse","0.0","128","1.049393","0.066667","4","pairwise","1","0.5","wpu-cws-indexed-regret-hybrid","0.919387","physical_expansion_gate","0.511111","-0.006692","0.057731","0.977118","40","80","-0.019782","none","90","13","interaction","0.983811","ok","0.066667","2048","90"
