accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_reject_margin,deployment_risk_adjusted,deployment_risk_penalty,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,learned_generated_candidates,loss,oracle_match_rate,policy,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_generated_0_rate,selected_learned_generated_1_rate,selected_learned_generated_2_rate,selected_learned_generated_3_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_seed_count,train_static_learned_loss,train_verified_candidate_accept_rate,train_verified_candidate_regret_loss,train_verified_uncertainty_accept_rate,train_verified_uncertainty_regret_loss,validation_samples_per_seed,verification_feature_count
0.511111,0.577778,4,0.966084,8,600,0.0,1.0,0.5,0.032288,700,4,0.177778,19,pairwise,4,0.998372,0.1,verified_uncertainty_regret_gate,0.009422,0.049793,40,0.031907,600,400,19,0.022222,0.022222,0.0,0.044444,0.0,0.233333,0.0,0.0,0.233333,0.055556,0.0,0.022222,0.044444,0.033333,0.022222,0.488889,0.055556,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.722222,0.577778,4,0.966084,8,600,0.01,0.0,0.5,0.029881,700,4,0.244444,19,pairwise,4,0.995966,0.133333,train_selected_verified_candidate_controller,0.009422,0.049793,40,0.031907,600,400,19,0.033333,0.022222,0.022222,0.077778,0.0,0.3,0.0,0.0,0.3,0.055556,0.0,0.055556,0.077778,0.055556,0.033333,0.277778,0.066667,0.868056,0.62671,0.133333,0.96227,candidate_regret_gate_m0p01,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
,0.644444,4,0.966084,8,600,,,,0.0,700,4,,19,pairwise,4,0.966084,1.0,generated_plus_composition_oracle,,,40,,600,400,19,0.255556,0.033333,0.077778,0.366667,0.033333,0.2,0.022222,0.044444,0.3,0.222222,0.011111,0.011111,0.022222,0.0,0.0,0.0,0.066667,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.877778,0.588889,4,0.966084,8,600,0.0025,0.0,0.5,0.029179,700,4,0.3,19,pairwise,4,0.995264,0.155556,verified_candidate_regret_gate_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.033333,0.033333,0.022222,0.088889,0.022222,0.333333,0.033333,0.011111,0.4,0.055556,0.0,0.066667,0.088889,0.055556,0.033333,0.122222,0.088889,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.788889,0.577778,4,0.966084,8,600,0.005,0.0,0.5,0.029395,700,4,0.266667,19,pairwise,4,0.99548,0.144444,verified_candidate_regret_gate_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.033333,0.033333,0.022222,0.088889,0.022222,0.322222,0.0,0.0,0.344444,0.055556,0.0,0.055556,0.077778,0.055556,0.033333,0.211111,0.077778,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.722222,0.577778,4,0.966084,8,600,0.01,0.0,0.5,0.029881,700,4,0.244444,19,pairwise,4,0.995966,0.133333,verified_candidate_regret_gate_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.033333,0.022222,0.022222,0.077778,0.0,0.3,0.0,0.0,0.3,0.055556,0.0,0.055556,0.077778,0.055556,0.033333,0.277778,0.066667,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.633333,0.577778,4,0.966084,8,600,0.02,0.0,0.5,0.031323,700,4,0.222222,19,pairwise,4,0.997407,0.111111,verified_candidate_regret_gate_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.033333,0.022222,0.011111,0.066667,0.0,0.277778,0.0,0.0,0.277778,0.055556,0.0,0.044444,0.044444,0.044444,0.033333,0.366667,0.066667,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.166667,0.544444,4,0.966084,8,600,0.05,0.0,0.5,0.036524,700,4,0.077778,19,pairwise,4,1.002609,0.033333,verified_candidate_regret_gate_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.088889,0.0,0.0,0.088889,0.011111,0.0,0.0,0.0,0.011111,0.011111,0.833333,0.022222,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.477778,0.577778,4,0.966084,8,600,0.0025,1.0,0.5,0.033018,700,4,0.177778,19,pairwise,4,0.999102,0.077778,verified_uncertainty_regret_gate_r0p5_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.022222,0.022222,0.0,0.044444,0.0,0.211111,0.0,0.0,0.211111,0.044444,0.0,0.022222,0.044444,0.033333,0.022222,0.522222,0.055556,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.411111,0.577778,4,0.966084,8,600,0.005,1.0,0.5,0.032909,700,4,0.144444,19,pairwise,4,0.998993,0.066667,verified_uncertainty_regret_gate_r0p5_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.022222,0.0,0.033333,0.0,0.177778,0.0,0.0,0.177778,0.033333,0.0,0.022222,0.044444,0.033333,0.022222,0.588889,0.044444,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.333333,0.555556,4,0.966084,8,600,0.01,1.0,0.5,0.035349,700,4,0.133333,19,pairwise,4,1.001434,0.055556,verified_uncertainty_regret_gate_r0p5_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.133333,0.0,0.0,0.133333,0.011111,0.0,0.022222,0.044444,0.033333,0.022222,0.666667,0.044444,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.222222,0.544444,4,0.966084,8,600,0.02,1.0,0.5,0.037105,700,4,0.1,19,pairwise,4,1.003189,0.033333,verified_uncertainty_regret_gate_r0p5_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.111111,0.0,0.0,0.111111,0.011111,0.0,0.011111,0.0,0.011111,0.022222,0.777778,0.033333,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.011111,0.533333,4,0.966084,8,600,0.05,1.0,0.5,0.037725,700,4,0.011111,19,pairwise,4,1.003809,0.0,verified_uncertainty_regret_gate_r0p5_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.288889,0.544444,4,0.966084,8,600,0.0,1.0,0.75,0.037072,700,4,0.133333,19,pairwise,4,1.003156,0.033333,verified_uncertainty_regret_gate_r0p75_m0,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.122222,0.0,0.0,0.122222,0.011111,0.0,0.011111,0.022222,0.033333,0.022222,0.711111,0.044444,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.266667,0.544444,4,0.966084,8,600,0.0025,1.0,0.75,0.037064,700,4,0.122222,19,pairwise,4,1.003148,0.033333,verified_uncertainty_regret_gate_r0p75_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.122222,0.0,0.0,0.122222,0.011111,0.0,0.011111,0.011111,0.022222,0.022222,0.733333,0.044444,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.233333,0.544444,4,0.966084,8,600,0.005,1.0,0.75,0.036777,700,4,0.1,19,pairwise,4,1.002862,0.033333,verified_uncertainty_regret_gate_r0p75_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.111111,0.0,0.0,0.111111,0.011111,0.0,0.011111,0.011111,0.011111,0.022222,0.766667,0.033333,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.211111,0.544444,4,0.966084,8,600,0.01,1.0,0.75,0.037158,700,4,0.1,19,pairwise,4,1.003242,0.033333,verified_uncertainty_regret_gate_r0p75_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.111111,0.0,0.0,0.111111,0.011111,0.0,0.011111,0.0,0.011111,0.022222,0.788889,0.022222,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.077778,0.544444,4,0.966084,8,600,0.02,1.0,0.75,0.036504,700,4,0.033333,19,pairwise,4,1.002589,0.033333,verified_uncertainty_regret_gate_r0p75_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.033333,0.0,0.0,0.033333,0.011111,0.0,0.0,0.0,0.0,0.0,0.922222,0.011111,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.05,1.0,0.75,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r0p75_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.177778,0.544444,4,0.966084,8,600,0.0,1.0,1.0,0.036829,700,4,0.088889,19,pairwise,4,1.002914,0.033333,verified_uncertainty_regret_gate_r1_m0,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.088889,0.0,0.0,0.088889,0.011111,0.0,0.0,0.0,0.011111,0.022222,0.822222,0.022222,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.144444,0.544444,4,0.966084,8,600,0.0025,1.0,1.0,0.036032,700,4,0.066667,19,pairwise,4,1.002116,0.033333,verified_uncertainty_regret_gate_r1_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.066667,0.0,0.0,0.066667,0.011111,0.0,0.0,0.0,0.011111,0.011111,0.855556,0.022222,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.144444,0.544444,4,0.966084,8,600,0.005,1.0,1.0,0.036032,700,4,0.066667,19,pairwise,4,1.002116,0.033333,verified_uncertainty_regret_gate_r1_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.066667,0.0,0.0,0.066667,0.011111,0.0,0.0,0.0,0.011111,0.011111,0.855556,0.022222,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.066667,0.533333,4,0.966084,8,600,0.01,1.0,1.0,0.0374,700,4,0.033333,19,pairwise,4,1.003485,0.022222,verified_uncertainty_regret_gate_r1_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.011111,0.011111,0.0,0.022222,0.0,0.033333,0.0,0.0,0.033333,0.011111,0.0,0.0,0.0,0.0,0.0,0.933333,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.033333,0.533333,4,0.966084,8,600,0.02,1.0,1.0,0.037346,700,4,0.022222,19,pairwise,4,1.003431,0.011111,verified_uncertainty_regret_gate_r1_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.011111,0.0,0.011111,0.0,0.011111,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.966667,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.05,1.0,1.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r1_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.011111,0.533333,4,0.966084,8,600,0.0,1.0,1.5,0.037725,700,4,0.011111,19,pairwise,4,1.003809,0.0,verified_uncertainty_regret_gate_r1p5_m0,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.011111,0.533333,4,0.966084,8,600,0.0025,1.0,1.5,0.037725,700,4,0.011111,19,pairwise,4,1.003809,0.0,verified_uncertainty_regret_gate_r1p5_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.011111,0.533333,4,0.966084,8,600,0.005,1.0,1.5,0.037725,700,4,0.011111,19,pairwise,4,1.003809,0.0,verified_uncertainty_regret_gate_r1p5_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.01,1.0,1.5,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r1p5_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.02,1.0,1.5,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r1p5_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.05,1.0,1.5,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r1p5_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.0,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.0025,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.005,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.01,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.02,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.05,1.0,2.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r2_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.0,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.0025,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0p0025,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.005,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0p005,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.01,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0p01,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.02,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0p02,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
0.0,0.533333,4,0.966084,8,600,0.05,1.0,3.0,0.036715,700,4,0.0,19,pairwise,4,1.002799,0.0,verified_uncertainty_regret_gate_r3_m0p05,0.009422,0.049793,40,0.031907,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.984641,0.955556,0.962417,0.677778,0.963962,180,13
,0.544444,4,0.951122,8,600,,,,0.045013,700,4,,23,pairwise,4,0.996135,0.0,static_learned_interaction,,,40,,600,400,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.966667,0.522222,4,0.951122,8,600,0.0,0.0,0.5,0.054625,700,4,0.533333,23,pairwise,4,1.005747,0.133333,verified_candidate_regret_gate,0.004358,0.049796,40,0.004285,600,400,23,0.066667,0.022222,0.066667,0.155556,0.033333,0.355556,0.011111,0.0,0.4,0.155556,0.0,0.033333,0.0,0.033333,0.011111,0.033333,0.177778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.433333,0.533333,4,0.951122,8,600,0.0,1.0,0.5,0.051686,700,4,0.277778,23,pairwise,4,1.002809,0.044444,verified_uncertainty_regret_gate,0.004358,0.049796,40,0.004285,600,400,23,0.011111,0.0,0.044444,0.055556,0.0,0.211111,0.0,0.0,0.211111,0.033333,0.0,0.0,0.0,0.033333,0.011111,0.566667,0.088889,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.944444,0.522222,4,0.951122,8,600,0.005,0.0,0.5,0.054677,700,4,0.522222,23,pairwise,4,1.0058,0.133333,train_selected_verified_candidate_controller,0.004358,0.049796,40,0.004285,600,400,23,0.066667,0.022222,0.066667,0.155556,0.033333,0.355556,0.0,0.0,0.388889,0.155556,0.0,0.033333,0.0,0.033333,0.011111,0.055556,0.166667,0.909722,0.69147,0.111111,0.95315,candidate_regret_gate_m0p005,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
,0.6,4,0.951122,8,600,,,,0.0,700,4,,23,pairwise,4,0.951122,1.0,generated_plus_composition_oracle,,,40,,600,400,23,0.144444,0.022222,0.022222,0.188889,0.011111,0.211111,0.055556,0.011111,0.288889,0.355556,0.0,0.044444,0.011111,0.0,0.0,0.0,0.111111,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.955556,0.522222,4,0.951122,8,600,0.0025,0.0,0.5,0.054595,700,4,0.522222,23,pairwise,4,1.005717,0.133333,verified_candidate_regret_gate_m0p0025,0.004358,0.049796,40,0.004285,600,400,23,0.066667,0.022222,0.066667,0.155556,0.033333,0.355556,0.0,0.0,0.388889,0.155556,0.0,0.033333,0.0,0.033333,0.011111,0.044444,0.177778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.944444,0.522222,4,0.951122,8,600,0.005,0.0,0.5,0.054677,700,4,0.522222,23,pairwise,4,1.0058,0.133333,verified_candidate_regret_gate_m0p005,0.004358,0.049796,40,0.004285,600,400,23,0.066667,0.022222,0.066667,0.155556,0.033333,0.355556,0.0,0.0,0.388889,0.155556,0.0,0.033333,0.0,0.033333,0.011111,0.055556,0.166667,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.844444,0.511111,4,0.951122,8,600,0.01,0.0,0.5,0.055822,700,4,0.5,23,pairwise,4,1.006944,0.111111,verified_candidate_regret_gate_m0p01,0.004358,0.049796,40,0.004285,600,400,23,0.066667,0.0,0.055556,0.122222,0.022222,0.311111,0.0,0.0,0.333333,0.144444,0.0,0.033333,0.0,0.033333,0.011111,0.155556,0.166667,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.611111,0.533333,4,0.951122,8,600,0.02,0.0,0.5,0.05229,700,4,0.377778,23,pairwise,4,1.003412,0.077778,verified_candidate_regret_gate_m0p02,0.004358,0.049796,40,0.004285,600,400,23,0.033333,0.0,0.044444,0.077778,0.0,0.244444,0.0,0.0,0.244444,0.1,0.0,0.022222,0.0,0.033333,0.011111,0.388889,0.122222,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.088889,0.533333,4,0.951122,8,600,0.05,0.0,0.5,0.047779,700,4,0.055556,23,pairwise,4,0.998902,0.0,verified_candidate_regret_gate_m0p05,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.011111,0.911111,0.044444,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.4,0.533333,4,0.951122,8,600,0.0025,1.0,0.5,0.050355,700,4,0.255556,23,pairwise,4,1.001478,0.044444,verified_uncertainty_regret_gate_r0p5_m0p0025,0.004358,0.049796,40,0.004285,600,400,23,0.011111,0.0,0.044444,0.055556,0.0,0.188889,0.0,0.0,0.188889,0.033333,0.0,0.0,0.0,0.033333,0.011111,0.6,0.077778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.322222,0.533333,4,0.951122,8,600,0.005,1.0,0.5,0.048935,700,4,0.211111,23,pairwise,4,1.000057,0.033333,verified_uncertainty_regret_gate_r0p5_m0p005,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.011111,0.011111,0.0,0.177778,0.0,0.0,0.177778,0.022222,0.0,0.0,0.0,0.022222,0.011111,0.677778,0.077778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.266667,0.533333,4,0.951122,8,600,0.01,1.0,0.5,0.046376,700,4,0.155556,23,pairwise,4,0.997499,0.033333,verified_uncertainty_regret_gate_r0p5_m0p01,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.011111,0.011111,0.0,0.133333,0.0,0.0,0.133333,0.011111,0.0,0.0,0.0,0.022222,0.011111,0.733333,0.077778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.155556,0.533333,4,0.951122,8,600,0.02,1.0,0.5,0.048655,700,4,0.111111,23,pairwise,4,0.999778,0.011111,verified_uncertainty_regret_gate_r0p5_m0p02,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.0,0.0,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.0,0.0,0.0,0.011111,0.844444,0.055556,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.011111,0.533333,4,0.951122,8,600,0.05,1.0,0.5,0.046398,700,4,0.011111,23,pairwise,4,0.997521,0.0,verified_uncertainty_regret_gate_r0p5_m0p05,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.011111,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
0.255556,0.533333,4,0.951122,8,600,0.0,1.0,0.75,0.046071,700,4,0.144444,23,pairwise,4,0.997193,0.033333,verified_uncertainty_regret_gate_r0p75_m0,0.004358,0.049796,40,0.004285,600,400,23,0.0,0.0,0.011111,0.011111,0.0,0.133333,0.0,0.0,0.133333,0.011111,0.0,0.0,0.0,0.011111,0.011111,0.744444,0.077778,,,,,,90,2048,4,0.974007,0.9625,0.953433,0.669444,0.955223,180,13
