row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-sparse,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,1.0,0.9375,0.13554,1.022201,0.615024,0.640181,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.519202,1.16544,0.707881,0.063235,4.0625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5,1.020099,1.045623,0.631927,0.139334,4.5625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.215378,1.112427,0.675818,0.110093,4.9375,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.078898,1.2214,0.750896,0.301033,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.5,0.296892,1.214799,0.747613,0.204772,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.246608,1.175342,0.723874,0.240045,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.875,0.08075,1.256132,0.773386,0.308651,4.875,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.370167,1.046606,0.633772,0.26063,4.0625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.4375,0.784749,1.139415,0.701268,0.081223,4.625,1.0,0.0,1
seed,wpu-cws-indexed-sparse,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.24858,1.209654,0.747905,0.310021,4.875,1.0,0.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.226523,0.999089,0.601802,0.250877,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.4375,0.531766,1.037988,0.628139,0.123798,4.4375,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.6875,0.385246,1.04761,0.63406,0.063777,4.4375,1.0,1.0,1
