causal_k,compute_cost,expanded_dense_loss,expanded_path_loss,expanded_sparse_loss,expanded_working_set_size,expansion_cost,expansion_path,expansion_ratio,hidden_dim,initial_dense_loss,initial_dense_ratio,initial_working_set_size,interaction_mode,layers,max_expansion_rate,model,oracle_loss,policy,policy_accuracy,policy_delta_vs_sparse,policy_excess_over_oracle,policy_loss,propagation_steps,regret_steps,route_threshold,rule,samples,seed,sparse_loss,status,total_compute_ratio,total_objects_n,validation_samples
32,0.05,1.069815,1.048602,1.048602,32,0.02,sparse,0.0,128,1.050599,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.932469,initial_calibrated_regret,0.455556,-0.025766,0.062099,0.994568,40,80,-0.0729,none,90,17,1.020334,ok,0.222222,2048,90
32,0.05,1.069815,1.048602,1.048602,32,0.02,sparse,1.0,128,1.050599,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.932469,always_expand_sparse,0.477778,0.028268,0.116133,1.048602,40,80,-0.0729,always,90,17,1.020334,ok,1.0,2048,90
32,0.05,1.069815,1.069815,1.048602,32,0.02,dense,1.0,128,1.050599,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.940482,always_expand_dense,0.522222,0.049482,0.129334,1.069815,40,80,-0.0729,always,90,17,1.020334,ok,1.0,2048,90
32,0.05,1.069815,1.048602,1.048602,32,0.02,sparse,0.0,128,1.050599,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.932469,structured_expansion_gate,0.455556,-0.025766,0.062099,0.994568,40,80,-0.0729,none,90,17,1.020334,ok,0.222222,2048,90
32,0.05,1.069815,1.048602,1.048602,32,0.02,sparse,0.0,128,1.050599,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.932469,physical_expansion_gate,0.455556,-0.025766,0.062099,0.994568,40,80,-0.0729,none,90,17,1.020334,ok,0.222222,2048,90
32,0.05,1.069815,1.069815,1.048602,32,0.02,dense,0.0,128,1.050599,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.940482,structured_dense_expansion_gate,0.455556,-0.025766,0.054087,0.994568,40,80,-0.0729,none,90,17,1.020334,ok,0.222222,2048,90
32,0.05,1.069815,1.069815,1.048602,32,0.02,dense,0.0,128,1.050599,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.940482,physical_dense_expansion_gate,0.455556,-0.025766,0.054087,0.994568,40,80,-0.0729,none,90,17,1.020334,ok,0.222222,2048,90
32,0.05,1.103922,1.010514,1.010514,32,0.02,sparse,0.0,128,1.085054,0.1,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908602,initial_calibrated_regret,0.466667,-0.019374,0.064006,0.972608,40,80,-0.155623,none,90,19,0.991983,ok,0.1,2048,90
32,0.05,1.103922,1.010514,1.010514,32,0.02,sparse,1.0,128,1.085054,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908602,always_expand_sparse,0.455556,0.018531,0.101912,1.010514,40,80,-0.155623,always,90,19,0.991983,ok,1.0,2048,90
32,0.05,1.103922,1.103922,1.010514,32,0.02,dense,1.0,128,1.085054,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908424,always_expand_dense,0.455556,0.111939,0.195497,1.103922,40,80,-0.155623,always,90,19,0.991983,ok,1.0,2048,90
32,0.05,1.103922,1.010514,1.010514,32,0.02,sparse,0.0,128,1.085054,0.1,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908602,structured_expansion_gate,0.466667,-0.019374,0.064006,0.972608,40,80,-0.155623,none,90,19,0.991983,ok,0.1,2048,90
32,0.05,1.103922,1.010514,1.010514,32,0.02,sparse,0.0,128,1.085054,0.1,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908602,physical_expansion_gate,0.466667,-0.019374,0.064006,0.972608,40,80,-0.155623,none,90,19,0.991983,ok,0.1,2048,90
32,0.05,1.103922,1.103922,1.010514,32,0.02,dense,0.0,128,1.085054,0.1,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908424,structured_dense_expansion_gate,0.466667,-0.019374,0.064184,0.972608,40,80,-0.155623,none,90,19,0.991983,ok,0.1,2048,90
32,0.05,1.103922,1.103922,1.010514,32,0.02,dense,0.0,128,1.085054,0.1,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.908424,physical_dense_expansion_gate,0.466667,-0.019374,0.064184,0.972608,40,80,-0.155623,none,90,19,0.991983,ok,0.1,2048,90
32,0.05,1.020335,1.000337,1.000337,32,0.02,sparse,0.0,128,0.998646,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.920917,initial_calibrated_regret,0.566667,-0.060532,0.027288,0.948206,40,80,-0.014195,none,90,23,1.008738,ok,0.222222,2048,90
32,0.05,1.020335,1.000337,1.000337,32,0.02,sparse,1.0,128,0.998646,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.920917,always_expand_sparse,0.488889,-0.008401,0.079419,1.000337,40,80,-0.014195,always,90,23,1.008738,ok,1.0,2048,90
32,0.05,1.020335,1.020335,1.000337,32,0.02,dense,1.0,128,0.998646,0.0,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.91762,always_expand_dense,0.466667,0.011597,0.102715,1.020335,40,80,-0.014195,always,90,23,1.008738,ok,1.0,2048,90
32,0.05,1.020335,1.000337,1.000337,32,0.02,sparse,0.0,128,0.998646,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.920917,structured_expansion_gate,0.566667,-0.060532,0.027288,0.948206,40,80,-0.014195,none,90,23,1.008738,ok,0.222222,2048,90
32,0.05,1.020335,1.000337,1.000337,32,0.02,sparse,0.0,128,0.998646,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.920917,physical_expansion_gate,0.566667,-0.060532,0.027288,0.948206,40,80,-0.014195,none,90,23,1.008738,ok,0.222222,2048,90
32,0.05,1.020335,1.020335,1.000337,32,0.02,dense,0.0,128,0.998646,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.91762,structured_dense_expansion_gate,0.566667,-0.060532,0.030586,0.948206,40,80,-0.014195,none,90,23,1.008738,ok,0.222222,2048,90
32,0.05,1.020335,1.020335,1.000337,32,0.02,dense,0.0,128,0.998646,0.222222,8,pairwise,1,0.5,wpu-cws-indexed-regret-hybrid,0.91762,physical_dense_expansion_gate,0.566667,-0.060532,0.030586,0.948206,40,80,-0.014195,none,90,23,1.008738,ok,0.222222,2048,90
