row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-local-dense,23,nominal,edge_shift,1.0,mechanism_prior,0.0,selected,nll_ece,1.302379,0.000000;0.000000;0.000000,32,37,36,0.666667,0.444444,0.677822,0.838591,0.484654,0.134337,4.275,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,23,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.950684,-0.390256;-0.588082;0.978338,32,37,36,0.694444,0.722222,0.172227,0.756655,0.44645,0.091828,4.775,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.288773,0.000000;0.000000;0.000000,32,37,36,0.388889,0.5,0.201443,1.027647,0.634967,0.214066,4.3,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.357297,0.000000;0.000000;0.000000,32,37,36,0.472222,0.472222,0.776241,1.062234,0.645853,0.238489,4.3,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal,edge_shift,1.0,mechanism_prior,0.25,selected,nll_ece,1.291674,-0.004489;0.260359;-0.255870,32,37,36,0.611111,0.472222,0.640336,0.897602,0.524928,0.192574,4.3,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.741357,-0.102550;-1.058061;1.160612,32,37,36,0.694444,0.694444,0.195498,0.729208,0.449432,0.083692,4.775,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal,nominal,1.0,mechanism_prior,0.75,selected,nll_ece,1.207841,0.003793;0.094264;-0.098058,32,37,36,0.472222,0.527778,0.131415,0.95015,0.592451,0.084881,4.35,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.33961,0.000000;0.000000;0.000000,32,37,36,0.472222,0.444444,0.760856,1.017852,0.619106,0.245219,4.35,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.222767,0.003793;0.781482;-0.785276,32,37,36,0.777778,0.5,0.610745,0.7245,0.408755,0.144563,4.35,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.694598,-0.079536;-1.057520;1.137056,32,37,36,0.694444,0.694444,0.116125,0.689251,0.429677,0.066297,4.825,1.0,1.0,1
seed,graph-transformer,11,nominal,nominal,1.0,mechanism_prior,1.0,selected,nll_ece,1.146613,0.187077;0.253035;-0.440112,32,37,36,0.5,0.444444,0.047051,1.20826,0.730675,0.263219,4.375,1.0,1.0,1
seed,graph-transformer,11,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.23858,0.000000;0.000000;0.000000,32,37,36,0.444444,0.444444,0.126822,1.406945,0.814694,0.374612,4.375,1.0,1.0,1
seed,graph-transformer,11,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.07705,0.153216;0.877966;-1.031182,32,37,36,0.555556,0.527778,0.08126,1.146934,0.654808,0.231829,4.375,1.0,1.0,1
seed,graph-transformer,11,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,1.028203,0.035095;-0.833256;0.798161,32,37,36,0.722222,0.805556,0.043443,0.723183,0.435078,0.09541,4.8,1.0,1.0,1
seed,graph-transformer,13,nominal,nominal,1.0,mechanism_prior,0.5,selected,nll_ece,1.201527,0.033747;0.135897;-0.169644,32,37,36,0.5,0.444444,0.041982,1.207769,0.750062,0.31381,4.35,1.0,1.0,1
seed,graph-transformer,13,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.478117,0.000000;0.000000;0.000000,32,37,36,0.416667,0.416667,0.130101,1.500602,0.877467,0.411992,4.35,1.0,1.0,1
seed,graph-transformer,13,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.180057,0.041598;0.573315;-0.614913,32,37,36,0.583333,0.555556,0.079559,1.201781,0.691178,0.265528,4.35,1.0,1.0,1
seed,graph-transformer,13,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,1.071846,-0.017650;-0.768861;0.786510,32,37,36,0.666667,0.805556,0.037781,0.75315,0.456238,0.126149,4.825,1.0,1.0,1
seed,graph-transformer,17,nominal,nominal,1.0,mechanism_prior,0.5,selected,nll_ece,1.26475,-0.016520;0.156526;-0.140006,32,37,36,0.416667,0.444444,0.028162,1.125635,0.701168,0.206338,4.4,1.0,1.0,1
seed,graph-transformer,17,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.704591,0.000000;0.000000;0.000000,32,37,36,0.361111,0.361111,0.083591,1.711364,0.972601,0.484348,4.4,1.0,1.0,1
seed,graph-transformer,17,nominal,edge_shift,1.0,mechanism_prior,1.0,selected,nll_ece,1.434024,-0.126095;1.202779;-1.076684,32,37,36,0.611111,0.555556,0.065049,1.259662,0.671074,0.323453,4.4,1.0,1.0,1
