row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,wpu-cws-indexed-local-dense,23,nominal+high_force+edge_shift+catch_heavy,no_catch,0.411986,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.694444,0.694444,0.154016,0.810971,0.465342,0.132164,4.025,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,23,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.411986,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.638889,1.097538,0.881121,0.503231,0.129936,4.275,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,23,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.411986,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.444444,0.472222,0.218418,1.04682,0.645474,0.119906,4.775,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal+high_force+edge_shift+catch_heavy,no_catch,0.66512,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.444444,0.75,0.301334,1.022422,0.603103,0.232937,4.0,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.66512,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.666667,1.259696,0.945055,0.527007,0.091707,4.3,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,29,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.66512,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.444444,0.5,0.420758,1.080542,0.654986,0.073588,4.775,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal+high_force+edge_shift+catch_heavy,no_catch,2.308449,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.527778,0.75,0.309448,1.03667,0.620901,0.117744,4.0,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.308449,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.666667,1.222691,0.960768,0.562845,0.194614,4.35,1.0,1.0,1
seed,wpu-cws-indexed-local-dense,31,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.308449,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.388889,0.527778,0.381518,1.082208,0.6548,0.061566,4.825,1.0,1.0,1
seed,graph-transformer,11,nominal+high_force+edge_shift+catch_heavy,no_catch,1.972316,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.75,0.666667,0.047436,0.983931,0.589277,0.364108,4.025,1.0,1.0,1
seed,graph-transformer,11,nominal+high_force+edge_shift+catch_heavy,edge_high_force,1.972316,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.611111,0.583333,0.173602,1.000488,0.601204,0.183055,4.375,1.0,1.0,1
seed,graph-transformer,11,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,1.972316,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.416667,0.555556,0.04513,1.078387,0.654166,0.030764,4.8,1.0,1.0,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy,no_catch,2.255967,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.305556,0.666667,0.055287,1.115499,0.676574,0.183217,4.025,1.0,1.0,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.255967,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.583333,0.583333,0.18559,1.059264,0.636089,0.16376,4.35,1.0,1.0,1
seed,graph-transformer,13,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.255967,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.305556,0.583333,0.052569,1.139015,0.692666,0.07592,4.825,1.0,1.0,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy,no_catch,1.874753,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.472222,0.694444,0.054295,1.020628,0.615481,0.057936,4.025,1.0,1.0,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy,edge_high_force,1.874753,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.555556,0.555556,0.158468,0.984229,0.58961,0.110798,4.4,1.0,1.0,1
seed,graph-transformer,17,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,1.874753,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.277778,0.583333,0.051787,1.125614,0.687873,0.135993,4.8,1.0,1.0,1
seed,graph-transformer,19,nominal+high_force+edge_shift+catch_heavy,no_catch,0.366668,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.527778,0.694444,0.050021,0.964516,0.576098,0.089302,4.025,1.0,1.0,1
seed,graph-transformer,19,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.366668,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.555556,0.555556,0.138954,1.051354,0.621886,0.169728,4.4,1.0,1.0,1
seed,graph-transformer,19,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.366668,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.444444,0.583333,0.048332,1.113125,0.683359,0.18686,4.825,1.0,1.0,1
seed,graph-transformer,23,nominal+high_force+edge_shift+catch_heavy,no_catch,0.591639,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.25,0.694444,0.038799,1.293099,0.771265,0.250544,4.025,1.0,1.0,1
seed,graph-transformer,23,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.591639,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.638889,0.638889,0.183046,1.017705,0.559213,0.104769,4.275,1.0,1.0,1
seed,graph-transformer,23,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.591639,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.333333,0.472222,0.050637,1.208171,0.728175,0.167351,4.775,1.0,1.0,1
seed,graph-transformer,29,nominal+high_force+edge_shift+catch_heavy,no_catch,2.024302,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.5,0.75,0.031138,1.064759,0.642396,0.107383,4.0,1.0,1.0,1
seed,graph-transformer,29,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.024302,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.666667,0.165961,0.95112,0.560179,0.204421,4.3,1.0,1.0,1
seed,graph-transformer,29,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.024302,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.361111,0.5,0.052836,1.094261,0.664088,0.031846,4.775,1.0,1.0,1
seed,graph-transformer,31,nominal+high_force+edge_shift+catch_heavy,no_catch,2.334617,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.333333,0.75,0.047545,1.107976,0.668516,0.186556,4.0,1.0,1.0,1
